id_siniestro,id_poliza,id_asegurado,ramo,placa,cobertura,fecha_ocurrencia,fecha_reporte,dias_ocurrencia_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,id_proveedor,descripcion,docs_completos,proveedor_lista_restrictiva,dias_desde_inicio_poliza,dias_hasta_fin_poliza,historial_siniestros_asegurado,suma_asegurada,similitud_narrativa,numero_parte_policial,fecha_inicio_poliza,fecha_fin_poliza,prima_anual,canal_venta,estado_poliza,nombres_asegurado,segmento,ciudad,antiguedad_anios,n_polizas_activas,n_reclamos_12_meses,n_reclamos_historico,reclamos_rc_sin_tercero,perfil_riesgo_historico,nombre_proveedor,tipo_proveedor,ciudad_proveedor,n_siniestros_proveedor,proveedor_en_lista_restrictiva,motivo_restriccion,promedio_monto_proveedor,cantidad_documentos,cantidad_declaraciones,cantidad_denuncia_policial,cantidad_exámenes,cantidad_facturas,cantidad_factura_de_reparacion,cantidad_factura_hospitalaria,cantidad_fotografías,cantidad_fotografías_del_daño,cantidad_historia_clínica,cantidad_informe_tecnico,cantidad_orden_medica,cantidad_partes_policiales,cantidad_peritaje,ratio_monto_suma,delta_monto_proveedor,alerta_borde_inicio,alerta_borde_fin,reporte_tardio,narrativa_similar,narrativa_clonada,doc_factura_alterada,doc_ruc_invalido,doc_caso_fraude,doc_caso_inconsistente,doc_parte_tardio_dias,doc_sin_denuncia_previa,doc_robo,doc_perdida_total,doc_flagrancia,doc_lesionados,doc_detenidos,doc_tercero_identificado,doc_sin_testigos,doc_sin_intervencion,doc_hora_accidente,doc_fecha_factura_min,n_pdfs_extraidos,tipos_pdf,doc_parte_tardio,alerta_similitud_sin_testigos,alerta_robo_sin_denuncia,alerta_proveedor_fraude_documental,score_documental_raw,nlp_freq_descripcion,nlp_descripcion_rara,nlp_descripcion_comun,nlp_grupo_id,nlp_sim_entre_grupos,nlp_cluster_fraude,nlp_score,nlp_valida_excel
SIN-0037,POL-0037,ASEG-0120,Hogar,,Robo,2025-02-21,2025-02-22,1,8756,8000,0,Investigación,Cuenca,PROV-018,Sustracción de bienes durante ausencia del hogar.,False,False,31,334,0,20000,0.55,,2025-01-21,2026-01-21,601,Digital,Expirada,Montoya Llorente Daniela Fernanda,Natural,Esmeraldas,6,2,1,1,0,Bajo,Hogar Seguro S.A.,Servicios,Ambato,17,False,No,,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.4378,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,53.9,False
SIN-0038,POL-0038,ASEG-0028,Vehículos,GYE-1029,Cristales,2024-09-12,2024-09-30,18,4343,2353,0,Investigación,Manta,TALLER-012,Rotura de parabrisas por impacto de piedra.,False,False,14,351,1,8000,0.6,,2024-08-29,2025-08-29,213,Broker,Expirada,Núñez Villafuerte Diego Sebastián,Natural,Loja,2,2,0,5,2,Alto,Serviautos Litoral,Automotriz,Riobamba,23,False,No,,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0.5429,,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,27,False,True,19,0.1435,-1,53.6,False
SIN-0039,POL-0039,ASEG-0100,Vehículos,MNT-7384,Pérdida Total,2025-01-10,2025-01-16,6,16202,14094,0,Investigación,Loja,TALLER-015,Daños irreparables por colisión frontal.,True,False,32,333,1,28000,0.28,,2024-12-09,2025-12-09,668,Broker,Expirada,Sánchez Herrera Diego Alejandro,Natural,Cuenca,6,3,2,5,1,Alto,Automotriz Sur Azuay,Automotriz,Manta,18,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5786,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,22,False,True,20,0.1095,-1,29.0,False
SIN-0040,POL-0040,ASEG-0061,Vehículos,GYE-1847,Responsabilidad Civil,2024-12-25,2024-12-28,3,15440,8702,0,Reserva,Guayaquil,TALLER-999,Raspón lateral a vehículo estacionado.,False,True,8,357,1,20000,0.59,PTACP20260284716,2024-12-17,2025-12-17,512,Bancaseguros,Expirada,Freire Castillo Marco Antonio,Natural,Loja,7,1,1,9,2,Alto,Taller No Registrado — Asociado a red de fraude,Automotriz,Portoviejo,12,True,Sí,,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0.772,,True,False,False,False,False,False,False,False,False,3.0,False,False,False,True,True,True,False,False,False,False,False,1,Parte Policial,False,False,False,False,0.0,12,False,True,18,0.1083,-1,46.4,False
SIN-0041,POL-0041,ASEG-0033,Hogar,,Rotura de Cristales,2024-07-24,2024-07-24,0,5024,5210,4586,Liquidado,Manta,PROV-016,Siniestro reportado con documentación.,True,False,170,195,0,50000,0.13,,2024-02-05,2025-02-04,1436,Agente,Expirada,Hidalgo Zurita Alexandra Paola,Natural,Riobamba,2,3,0,3,1,Medio,Técnicos del Hogar Cía.,Servicios,Cuenca,16,False,No,,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1005,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,39.1,False
SIN-0042,POL-0042,ASEG-0029,Vehículos,IBR-1029,Cristales,2024-04-30,2024-04-30,0,3178,2632,0,Reserva,Quito,TALLER-020,Vidrio lateral roto por vandalismo.,True,False,53,312,0,8000,0.14,,2024-03-08,2025-03-08,184,Broker,Expirada,Benítez Arcos Luis Fernando,Natural,Manta,3,3,0,3,0,Medio,Taller Quito Sur Cía.,Automotriz,Guayaquil,24,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3972,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,21,0.1048,-1,17.5,False
SIN-0043,POL-0043,ASEG-0116,Vehículos,IBR-1029,Robo de Accesorios,2024-11-30,2024-12-14,14,4393,2338,0,Reserva,Manta,TALLER-018,Robo de airbags y pantalla en parqueadero.,False,False,20,345,0,8000,0.32,,2024-11-10,2025-11-10,225,Agente,Expirada,Cordero Alvarado Beatriz Elena,Natural,Portoviejo,8,1,3,5,2,Alto,Automotriz Ambato Central,Automotriz,Ibarra,15,False,No,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5491,,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,2,0.1055,-1,30.1,False
SIN-0044,POL-0044,ASEG-0017,Vehículos,ESM-1234,Robo,2025-06-13,2025-06-14,1,6491,6640,5934,Liquidado,Ambato,TALLER-017,Robo de joyas y equipos electrónicos.,True,False,210,155,0,30000,0.18,,2024-11-15,2025-11-15,770,Agente,Expirada,Ulloa Morocho Gonzalo Patricio,Natural,Manta,5,1,1,2,0,Medio,Mecánica Manabí,Automotriz,Ibarra,19,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.2164,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,24,False,True,12,0.1055,-1,22.9,False
SIN-0045,POL-0045,ASEG-0087,Hogar,,Daño Estructural,2025-02-06,2025-02-07,1,12863,12627,11249,Liquidado,Ibarra,PROV-015,Siniestro reportado con documentación.,True,False,190,175,0,40000,0.29,,2024-07-31,2025-07-31,773,Bancaseguros,Expirada,Andrade Viteri Sandra Lorena,Natural,Ambato,5,1,0,3,1,Medio,Reparaciones Domésticas EC,Servicios,Ambato,12,False,No,,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.3216,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,50.3,False
SIN-0046,POL-0046,ASEG-0034,Vehículos,IBR-3847,Robo de Accesorios,2024-11-22,2024-11-27,5,10446,9866,0,Reserva,Quito,TALLER-005,Robo de accesorios en zona residencial.,True,False,26,339,0,28000,0.69,,2024-10-27,2025-10-27,724,Bancaseguros,Expirada,Almeida Granda Fernando Eduardo,Natural,Riobamba,7,3,1,1,0,Bajo,Taller Portuario Guayaquil,Automotriz,Portoviejo,21,False,No,,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0.3731,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,16,False,True,7,0.1055,-1,55.2,False
SIN-0047,POL-0047,ASEG-0028,Vehículos,TNB-1029,Responsabilidad Civil,2024-07-21,2024-07-23,2,4448,4235,0,Investigación,Esmeraldas,TALLER-011,Colisión en rotonda con vehículo de tercero.,False,False,14,351,2,10000,0.3,,2024-07-07,2025-07-07,287,Digital,Expirada,Núñez Villafuerte Diego Sebastián,Natural,Loja,2,2,0,5,2,Alto,Mecánica Tungurahua,Automotriz,Quito,16,False,No,,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4448,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,15,False,True,6,0.1095,-1,27.4,False
SIN-0048,POL-0048,ASEG-0180,Vehículos,PIC-3847,Responsabilidad Civil,2025-03-20,2025-03-20,0,2396,2213,2145,Liquidado,Loja,TALLER-016,Accidente en vía rápida con daño a tercero.,True,False,265,100,0,8000,0.09,,2024-06-28,2025-06-28,164,Broker,Expirada,Bonilla Torres Nathaly Carolina,Natural,Esmeraldas,5,2,3,3,1,Medio,Servicio Técnico Loja,Automotriz,Ibarra,20,False,No,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2995,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,13,False,True,16,0.096,-1,11.9,False
SIN-0049,POL-0049,ASEG-0041,Vehículos,SDO-1847,Responsabilidad Civil,2025-02-12,2025-02-12,0,5348,4387,0,Pago Parcial,Ambato,TALLER-017,Accidente en vía rápida con daño a tercero.,True,False,39,326,0,20000,0.33,,2025-01-04,2026-01-04,578,Broker,Expirada,García Morales Luis Eduardo,Natural,Cuenca,5,1,3,3,2,Medio,Mecánica Manabí,Automotriz,Ibarra,19,False,No,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2674,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,13,False,True,16,0.096,-1,28.7,False
SIN-0050,POL-0050,ASEG-0070,Vehículos,TNB-0192,Robo,2025-01-02,2025-01-04,2,1172,1138,1083,Liquidado,Esmeraldas,TALLER-007,Robo de joyas y equipos electrónicos.,True,False,309,56,0,20000,0.22,,2024-02-28,2025-02-27,480,Digital,Expirada,Pérez Vásquez Ana Lucía,Natural,Esmeraldas,5,1,7,7,1,Alto,Multiservicios Automotrices EC,Automotriz,Ambato,17,False,No,,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0586,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,24,False,True,12,0.1055,-1,25.7,False
SIN-0051,POL-0051,ASEG-0196,Vehículos,ESM-1234,Responsabilidad Civil,2024-08-23,2024-08-25,2,4250,4285,0,Pago Parcial,Ambato,TALLER-003,"Impacto posterior en intersección, tercero no identificado.",True,False,68,297,0,10000,0.31,,2024-06-16,2025-06-16,181,Bancaseguros,Expirada,Torres Espinoza Carlos Andrés,Natural,Ibarra,6,2,0,1,1,Bajo,Mecánica Imbabura S.A.,Automotriz,Manta,26,False,No,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.425,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,12,False,True,22,0.208,-1,26.8,False
SIN-0052,POL-0052,ASEG-0005,Vehículos,IBR-7291,Pérdida Total,2025-03-09,2025-03-10,1,1456,1400,1366,Pago Total,Guayaquil,TALLER-015,Daños irreparables por colisión frontal.,True,False,273,92,0,30000,0.08,,2024-06-09,2025-06-09,720,Bancaseguros,Expirada,Rodríguez Cárdenas María José,Natural,Guayaquil,1,1,2,2,1,Medio,Automotriz Sur Azuay,Automotriz,Manta,18,False,No,,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0485,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,22,False,True,20,0.1095,-1,15.0,False
SIN-0053,POL-0053,ASEG-0063,Salud,,Urgencias,2024-08-01,2024-08-05,4,52343,40397,0,Negativa,Portoviejo,PROV-019,Siniestro reportado con documentación.,False,True,8,357,0,60000,0.52,,2024-07-24,2025-07-24,1146,Agente,Expirada,López Guerrero Juan Pablo,Natural,Ibarra,0,3,1,7,2,Alto,Reparaciones Norte Ecuador,Servicios,Esmeraldas,10,False,No,,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0.8724,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,66.4,False
SIN-0054,POL-0054,ASEG-0066,Vehículos,PDO-1029,Robo,2024-11-18,2024-11-19,1,5367,5071,0,Investigación,Cuenca,TALLER-013,Robo con violencia en domicilio.,True,False,14,351,0,12000,0.24,,2024-11-04,2025-11-04,344,Bancaseguros,Expirada,Martínez Alvarado Rosa Elena,Natural,Riobamba,8,1,0,2,1,Medio,Taller Chimborazo Express,Automotriz,Loja,25,False,No,,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4472,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,29.7,False
SIN-0055,POL-0055,ASEG-0039,Vehículos,TNB-0192,Pérdida Total,2024-11-20,2024-11-20,0,10204,8308,0,Pago Parcial,Guayaquil,TALLER-003,Vehículo destruido en accidente de tránsito.,True,False,84,281,1,25000,0.62,,2024-08-28,2025-08-28,671,Agente,Expirada,Silva Intriago Katherine Noemi,Natural,Ambato,7,1,3,8,2,Alto,Mecánica Imbabura S.A.,Automotriz,Manta,26,False,No,,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.4082,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,10,False,True,5,0.109,-1,47.7,False
SIN-0056,POL-0056,ASEG-0119,Vehículos,GYE-7384,Robo de Accesorios,2025-02-18,2025-02-28,10,5881,3735,0,Negativa,Esmeraldas,TALLER-003,Hospitalización por cuadro febril agudo.,False,False,36,329,0,8000,0.89,,2025-01-13,2026-01-13,194,Digital,Expirada,Sánchez Herrera Diego Alejandro,Natural,Manta,6,1,0,1,1,Bajo,Mecánica Imbabura S.A.,Automotriz,Manta,26,False,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7351,,False,False,True,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,9,False,False,14,0.14,-1,66.2,False
SIN-0057,POL-0057,ASEG-0113,Vehículos,ESM-1234,Robo de Accesorios,2024-11-23,2024-11-23,0,6184,4127,0,Negativa,Esmeraldas,TALLER-888,Daños irreparables por colisión frontal.,False,True,15,350,1,12000,0.85,,2024-11-08,2025-11-08,277,Agente,Expirada,Mora Loza Adriana Marcela,Natural,Guayaquil,1,1,5,5,0,Alto,Taller Anónimo Manta — Documentos alterados,Automotriz,Ambato,10,True,Sí,,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5153,,True,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,22,False,True,20,0.1095,-1,68.9,True
SIN-0058,POL-0058,ASEG-0021,Vehículos,CHB-9918,Robo de Accesorios,2024-07-28,2024-07-29,1,8554,7545,0,Reserva,Cuenca,TALLER-003,Robo de airbags y pantalla en parqueadero.,False,False,30,335,0,18000,0.27,,2024-06-28,2025-06-28,568,Digital,Expirada,Ramírez Peñafiel Carmen Susana,Natural,Manta,6,1,3,3,2,Medio,Mecánica Imbabura S.A.,Automotriz,Manta,26,False,No,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4752,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,2,0.1055,-1,26.6,False
SIN-0059,POL-0059,ASEG-0131,Vehículos,TNB-7291,Responsabilidad Civil,2025-05-08,2025-05-08,0,1735,1613,1582,Liquidado,Quito,TALLER-002,Raspón lateral a vehículo estacionado.,True,False,308,57,0,18000,0.11,,2024-07-04,2025-07-04,369,Digital,Expirada,Flores Castillo Roberto Antonio,Natural,Ibarra,5,2,3,3,0,Medio,Automotriz Centro Sur,Automotriz,Cuenca,23,False,No,,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0964,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,12,False,True,18,0.1083,-1,12.8,False
SIN-0060,POL-0060,ASEG-0153,Hogar,,Daño Estructural,2024-04-07,2024-04-08,1,7550,7398,0,Pago Parcial,Cuenca,PROV-018,Siniestro reportado con documentación.,True,False,14,351,0,20000,0.11,,2024-03-24,2025-03-24,593,Digital,Expirada,Jiménez Vargas Patricia Elena,Natural,Esmeraldas,5,1,3,4,0,Alto,Hogar Seguro S.A.,Servicios,Ambato,17,False,No,,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0.3775,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,37.7,False
SIN-0061,POL-0061,ASEG-0137,Vehículos,IBR-1029,Robo,2024-09-22,2024-09-23,1,10206,5526,0,Negativa,Ambato,TALLER-777,Sustracción de bienes durante ausencia del hogar.,False,True,25,340,0,15000,0.92,,2024-08-28,2025-08-28,347,Digital,Expirada,Morales Freire Byron Rodrigo,Natural,Ibarra,4,2,1,1,1,Bajo,Mecánica Sin Nombre — Facturación irregular,Automotriz,Ambato,10,True,Sí,,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0.6804,,True,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,79.8,True
SIN-0062,POL-0062,ASEG-0073,Hogar,,Robo,2025-02-26,2025-02-26,0,3931,3847,3546,Liquidado,Cuenca,PROV-020,Sustracción de bienes durante ausencia del hogar.,True,False,283,82,0,30000,0.29,,2024-05-19,2025-05-19,920,Bancaseguros,Expirada,Ruiz Andrade Patricia Elena,Natural,Quito,6,1,3,7,0,Alto,Servicios Generales GYE,Servicios,Esmeraldas,17,False,No,,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.131,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,35.7,False
SIN-0063,POL-0063,ASEG-0061,Vehículos,LOJ-5523,Pérdida Total,2024-07-30,2024-08-04,5,14241,10362,0,Negativa,Guayaquil,TALLER-888,Daños irreparables por colisión frontal.,False,True,20,345,2,15000,0.48,,2024-07-10,2025-07-10,276,Broker,Expirada,Freire Castillo Marco Antonio,Natural,Loja,7,1,1,9,2,Alto,Taller Anónimo Manta — Documentos alterados,Automotriz,Ambato,10,True,Sí,,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0.9494,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,22,False,True,20,0.1095,-1,43.0,False
SIN-0064,POL-0064,ASEG-0039,Vehículos,PDO-1029,Robo de Accesorios,2025-04-29,2025-04-29,0,4666,4774,4462,Liquidado,Portoviejo,TALLER-020,Robo de airbags y pantalla en parqueadero.,True,False,214,151,2,22000,0.06,,2024-09-27,2025-09-27,430,Digital,Expirada,Silva Intriago Katherine Noemi,Natural,Ambato,7,1,3,8,2,Alto,Taller Quito Sur Cía.,Automotriz,Guayaquil,24,False,No,,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0.2121,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,2,0.1055,-1,11.9,False
SIN-0065,POL-0065,ASEG-0162,Vehículos,PIC-9182,Robo de Accesorios,2024-12-29,2024-12-29,0,1401,1410,1329,Pago Total,Portoviejo,TALLER-003,Robo de airbags y pantalla en parqueadero.,True,False,240,125,0,12000,0.19,,2024-05-03,2025-05-03,265,Agente,Expirada,Castro Villafuerte Sandra Cristina,Natural,Portoviejo,5,3,0,4,0,Alto,Mecánica Imbabura S.A.,Automotriz,Manta,26,False,No,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1168,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,2,0.1055,-1,21.0,False
SIN-0066,POL-0066,ASEG-0100,Vehículos,PIC-7291,Pérdida Total,2025-01-28,2025-01-29,1,3990,4050,3869,Pago Total,Quito,TALLER-005,Daños irreparables por colisión frontal.,True,False,68,297,2,22000,0.25,,2024-11-21,2025-11-21,698,Broker,Expirada,Sánchez Herrera Diego Alejandro,Natural,Cuenca,6,3,2,5,1,Alto,Taller Portuario Guayaquil,Automotriz,Portoviejo,21,False,No,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1814,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,22,False,True,20,0.1095,-1,26.9,False
SIN-0067,POL-0067,ASEG-0165,Vehículos,LOJ-5523,Robo,2025-01-05,2025-01-06,1,10383,5812,0,Investigación,Riobamba,TALLER-013,Robo con violencia en domicilio.,False,False,14,351,0,25000,0.58,,2024-12-22,2025-12-22,671,Agente,Expirada,Ortega Suárez Héctor Guillermo,Natural,Ibarra,2,3,1,1,1,Bajo,Taller Chimborazo Express,Automotriz,Loja,25,False,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4153,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,53.5,False
SIN-0068,POL-0068,ASEG-0065,Vehículos,PDO-1029,Choque,2025-01-10,2025-01-11,1,3817,3953,3831,Pago Total,Manta,TALLER-013,"Golpe trasero en cola de tráfico, testigos presentes.",True,False,229,136,0,20000,0.08,,2024-05-26,2025-05-26,601,Agente,Expirada,Núñez Andrade Verónica Paola,Natural,Portoviejo,6,1,1,4,2,Alto,Taller Chimborazo Express,Automotriz,Loja,25,False,No,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1908,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,19,False,True,0,0.0752,-1,13.7,False
SIN-0069,POL-0069,ASEG-0095,Hogar,,Rotura de Cristales,2024-07-13,2024-07-15,2,3282,3159,2891,Pago Total,Ambato,PROV-020,Siniestro reportado con documentación.,True,False,152,213,0,40000,0.12,,2024-02-12,2025-02-11,958,Agente,Expirada,Herrera Salinas Jorge Enrique,Natural,Ibarra,0,3,5,6,1,Alto,Servicios Generales GYE,Servicios,Esmeraldas,17,False,No,,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.082,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,38.4,False
SIN-0070,POL-0070,ASEG-0115,Salud,,Hospitalización,2024-12-20,2025-01-03,14,41859,30989,0,Reserva,Loja,PROV-016,Hospitalización de emergencia por apendicitis.,False,False,40,325,0,50000,0.59,,2024-11-10,2025-11-10,1092,Digital,Expirada,Vega Montoya Fanny Lorena,Natural,Cuenca,6,3,1,3,2,Medio,Técnicos del Hogar Cía.,Servicios,Cuenca,16,False,No,,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0.8372,,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,4,False,False,10,0.14,-1,43.0,True
SIN-0071,POL-0071,ASEG-0009,Vehículos,LOJ-2847,Robo,2024-06-03,2024-06-16,13,10604,7729,0,Reserva,Guayaquil,TALLER-777,Robo con violencia en domicilio.,False,True,34,331,0,20000,0.46,,2024-04-30,2025-04-30,461,Broker,Expirada,Mendoza Ríos Marco Vinicio,Natural,Ibarra,8,1,3,5,1,Alto,Mecánica Sin Nombre — Facturación irregular,Automotriz,Ambato,10,True,Sí,,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5302,,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,45.1,False
SIN-0072,POL-0072,ASEG-0064,Salud,,Hospitalización,2025-05-11,2025-05-12,1,9859,9345,8909,Pago Total,Quito,HOSP-002,Hospitalización por cuadro febril agudo.,True,False,120,245,0,30000,0.24,,2025-01-11,2026-01-11,750,Digital,Expirada,Silva Intriago Katherine Noemi,Natural,Guayaquil,2,3,3,7,0,Alto,Hospital Metropolitano Quito,Salud,Quito,3,False,No,,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0.3286,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,9,False,False,14,0.14,-1,20.7,True
SIN-0073,POL-0073,ASEG-0116,Vehículos,RIO-2918,Robo,2024-03-27,2024-03-28,1,5849,4973,0,Reserva,Riobamba,TALLER-008,Sustracción de bienes durante ausencia del hogar.,True,False,42,323,1,20000,0.67,,2024-02-14,2025-02-13,547,Bancaseguros,Expirada,Cordero Alvarado Beatriz Elena,Natural,Portoviejo,8,1,3,5,2,Alto,Reparaciones Viales Cía.,Automotriz,Manta,21,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0.2924,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,62.3,False
